일차,구역ID,구역명,고객분류,에이전트ID,상품명,가격,체류시간,시간대
72,ice3,아이스크림3,adult_female,39338,빵빠레,1400,11.4,10시
72,ice5,아이스크림5,adult_female,39338,설레임,1200,7.7,10시
72,beverage,음료,adult_female,39338,파워에이드,1500,4.7,10시
72,ice1,아이스크림1,adult_female,39338,아이스바,800,6.2,10시
72,ice4,아이스크림4,minor_female,39339,아이스케이크,2500,16.1,15시
72,ice3,아이스크림3,adult_female,39340,빵빠레,1400,5.2,11시
72,beverage,음료,adult_female,39340,커피,1500,7.0,11시
72,ice2,아이스크림2,adult_female,39340,메로나4입,2400,7.9,11시
72,snack1,과자1,adult_female,39340,포테이토칩,1500,7.0,11시
72,ice5,아이스크림5,minor_male,39342,수박바,600,10.7,17시
72,snack1,과자1,minor_male,39342,크래커,1200,5.0,17시
72,ice6,아이스크림6,minor_male,39342,아이스샌드,1800,9.5,17시
72,ice2,아이스크림2,minor_male,39342,나뚜루파인트,3000,10.2,17시
72,ice3,아이스크림3,minor_male,39342,부라보콘,1200,11.0,17시
72,ice3,아이스크림3,adult_male,39343,비비빅,1400,7.3,14시
72,ice5,아이스크림5,adult_female,39344,설레임,1200,3.7,12시
72,ice6,아이스크림6,adult_female,39344,하드보스,1200,7.8,12시
72,snack2,과자2,minor_male,39345,사탕,300,8.7,11시
72,snack1,과자1,minor_male,39345,크래커,1200,5.4,11시
72,ice1,아이스크림1,minor_male,39345,아이스바,800,3.3,11시
72,ice5,아이스크림5,minor_male,39346,설레임,1200,4.3,19시
72,snack1,과자1,minor_male,39346,콘스낵,1200,7.5,19시
72,snack1,과자1,minor_male,39347,초코과자,1800,8.2,18시
72,ice5,아이스크림5,minor_male,39347,수박바,600,4.2,18시
72,ice6,아이스크림6,minor_male,39347,월드콘,1200,10.4,18시
72,beverage,음료,minor_male,39347,커피,1500,8.0,18시
72,ice2,아이스크림2,minor_male,39347,투게더,2500,9.2,18시
72,ice2,아이스크림2,minor_male,39348,아이스세트,2800,12.7,18시
72,ice3,아이스크림3,adult_male,39349,메로나,600,5.4,11시
72,snack1,과자1,adult_male,39349,크래커,1200,9.2,11시
72,snack1,과자1,minor_male,39350,크래커,1200,7.3,12시
72,ice6,아이스크림6,minor_male,39350,빵빠레,1200,16.5,12시
72,ice5,아이스크림5,minor_male,39350,스크류바,600,5.2,12시
72,ice2,아이스크림2,minor_male,39350,아이스세트,2800,11.9,12시
72,ice1,아이스크림1,minor_male,39350,죠스바,700,6.7,12시
72,ice6,아이스크림6,adult_male,39351,빵빠레,1200,10.8,13시
72,snack1,과자1,adult_male,39351,초코과자,1800,4.6,13시
72,ice5,아이스크림5,adult_male,39352,수박바,600,3.7,13시
72,ice5,아이스크림5,adult_female,39353,탱크보이,800,3.0,18시
72,snack1,과자1,adult_female,39353,새우과자,1500,4.6,18시
72,ice3,아이스크림3,adult_female,39354,비비빅,1400,11.7,13시
72,beverage,음료,adult_female,39354,포카리스웨트,1800,9.3,13시
72,ice5,아이스크림5,adult_female,39354,카나페,1200,8.2,13시
72,ice2,아이스크림2,adult_female,39354,아이스세트,2800,5.2,13시
72,snack1,과자1,adult_female,39354,콘스낵,1200,6.4,13시
72,ice6,아이스크림6,adult_male,39355,아이스샌드,1800,17.9,11시
72,snack2,과자2,minor_male,39356,바나나킥,500,13.6,18시
72,ice5,아이스크림5,minor_male,39356,탱크보이,800,8.8,18시
72,ice3,아이스크림3,minor_male,39356,비비빅,1400,9.2,18시
72,ice2,아이스크림2,minor_male,39356,메로나4입,2400,8.2,18시
72,ice4,아이스크림4,minor_female,39357,투게더대,2000,9.0,13시
72,ice3,아이스크림3,minor_female,39357,빵빠레,1400,9.5,13시
72,ice2,아이스크림2,minor_female,39357,나뚜루파인트,3000,11.5,13시
72,ice6,아이스크림6,adult_male,39358,하드보스,1200,15.0,11시
72,ice4,아이스크림4,adult_male,39359,아이스케이크,2500,16.9,14시
72,snack2,과자2,adult_male,39360,사탕,300,7.6,17시
72,ice5,아이스크림5,minor_male,39361,스크류바,600,11.4,21시
72,snack1,과자1,minor_male,39361,초코과자,1800,5.8,21시
72,ice4,아이스크림4,minor_male,39361,아이스케이크,2500,18.3,21시
72,ice3,아이스크림3,minor_male,39361,비비빅,1400,11.1,21시
72,beverage,음료,adult_male,39362,아메리카노,2000,5.8,15시
72,ice2,아이스크림2,adult_male,39362,투게더,2500,6.8,15시
72,ice3,아이스크림3,adult_female,39363,구구콘,1200,5.3,18시
72,snack2,과자2,adult_male,39364,바나나킥,500,8.3,20시
72,snack1,과자1,adult_male,39364,포테이토칩,1500,9.4,20시
72,ice3,아이스크림3,adult_male,39364,빵빠레,1400,11.9,20시
72,ice5,아이스크림5,adult_female,39365,설레임,1200,7.4,18시
72,ice4,아이스크림4,adult_female,39365,투게더대,2000,12.9,18시
72,ice1,아이스크림1,adult_female,39365,스크류바,600,5.2,18시
72,ice6,아이스크림6,minor_male,39366,하드보스,1200,13.6,14시
72,ice4,아이스크림4,minor_male,39366,투게더대,2000,8.4,14시
72,ice2,아이스크림2,minor_male,39366,투게더,2500,5.4,14시
72,ice5,아이스크림5,minor_male,39367,스크류바,600,10.2,12시
72,snack1,과자1,minor_male,39367,새우과자,1500,8.3,12시
72,ice4,아이스크림4,minor_male,39367,대용량아이스,1500,13.3,12시
72,ice2,아이스크림2,minor_male,39367,투게더,2500,12.9,12시
72,snack1,과자1,minor_male,39368,포테이토칩,1500,5.6,14시
72,ice4,아이스크림4,minor_male,39368,아이스케이크,2500,10.9,14시
72,ice4,아이스크림4,minor_female,39369,대용량아이스,1500,9.8,11시
72,ice6,아이스크림6,minor_female,39369,구구콘,1200,18.0,11시
72,snack1,과자1,minor_female,39369,새우과자,1500,3.9,11시
72,ice5,아이스크림5,adult_female,39370,스크류바,600,10.7,16시
72,snack2,과자2,adult_female,39370,짱구,500,14.0,16시
72,ice2,아이스크림2,adult_female,39370,아이스세트,2800,9.6,16시
72,ice4,아이스크림4,adult_male,39371,아이스케이크,2500,16.5,10시
72,ice1,아이스크림1,adult_male,39371,아이스바,800,3.7,10시
72,ice5,아이스크림5,minor_male,39372,카나페,1200,7.7,15시
72,ice2,아이스크림2,minor_male,39372,메로나4입,2400,14.7,15시
72,beverage,음료,adult_female,39373,파워에이드,1500,5.8,13시
72,ice3,아이스크림3,adult_female,39373,빵빠레,1400,9.3,13시
72,ice5,아이스크림5,adult_female,39373,탱크보이,800,11.7,13시
72,ice2,아이스크림2,adult_female,39373,나뚜루파인트,3000,9.1,13시
72,snack1,과자1,adult_male,39374,새우과자,1500,5.7,14시
72,ice5,아이스크림5,adult_female,39375,카나페,1200,9.7,13시
72,beverage,음료,adult_female,39375,파워에이드,1500,9.0,13시
72,snack1,과자1,adult_female,39375,콘스낵,1200,5.1,13시
72,ice4,아이스크림4,adult_female,39375,투게더대,2000,18.8,13시
72,ice3,아이스크림3,adult_female,39376,빵빠레,1400,5.3,15시
72,ice4,아이스크림4,adult_female,39376,투게더대,2000,15.3,15시
72,beverage,음료,adult_female,39377,아메리카노,2000,9.6,13시
72,ice5,아이스크림5,adult_female,39377,수박바,600,9.9,13시
72,ice4,아이스크림4,adult_female,39377,대용량아이스,1500,12.2,13시
72,snack1,과자1,adult_female,39377,새우과자,1500,9.7,13시
72,ice6,아이스크림6,adult_male,39378,월드콘,1200,11.0,19시
72,snack2,과자2,adult_male,39378,꼬깔콘,800,11.3,19시
72,ice5,아이스크림5,minor_female,39379,카나페,1200,5.6,16시
72,snack1,과자1,minor_female,39379,초코과자,1800,6.6,16시
72,ice3,아이스크림3,adult_female,39380,비비빅,1400,4.9,12시
72,beverage,음료,adult_female,39380,커피,1500,5.7,12시
72,ice5,아이스크림5,adult_female,39380,카나페,1200,3.2,12시
72,ice2,아이스크림2,adult_female,39380,투게더,2500,11.2,12시
72,ice1,아이스크림1,adult_female,39380,스크류바,600,3.7,12시
72,ice6,아이스크림6,adult_male,39381,빵빠레,1200,5.4,18시
72,ice5,아이스크림5,adult_male,39381,카나페,1200,8.8,18시
72,snack1,과자1,adult_male,39382,크래커,1200,7.2,15시
72,ice3,아이스크림3,adult_male,39383,빵빠레,1400,11.9,13시
72,snack1,과자1,adult_male,39384,초코과자,1800,5.4,20시
72,beverage,음료,adult_female,39385,아메리카노,2000,3.7,13시
72,ice5,아이스크림5,adult_female,39385,카나페,1200,11.3,13시
72,snack1,과자1,adult_female,39385,초코과자,1800,3.5,13시
72,snack2,과자2,adult_female,39385,알감자,500,10.0,13시
72,ice1,아이스크림1,adult_male,39386,죠스바,700,3.3,16시
72,beverage,음료,adult_female,39387,카페라떼,2000,4.0,11시
72,ice5,아이스크림5,adult_female,39387,스크류바,600,10.5,11시
72,ice2,아이스크림2,adult_female,39387,메로나4입,2400,9.9,11시
72,ice3,아이스크림3,adult_female,39388,부라보콘,1200,11.1,14시
72,beverage,음료,adult_female,39388,파워에이드,1500,4.4,14시
72,ice5,아이스크림5,adult_female,39388,설레임,1200,4.7,14시
72,snack1,과자1,adult_female,39388,크래커,1200,5.8,14시
72,ice1,아이스크림1,adult_male,39389,아이스바,800,7.7,17시
72,ice5,아이스크림5,adult_female,39390,수박바,600,4.8,15시
72,ice1,아이스크림1,adult_female,39390,수박바,700,8.6,15시
72,ice6,아이스크림6,adult_male,39391,빵빠레,1200,5.4,15시
72,ice2,아이스크림2,adult_male,39391,아이스세트,2800,13.5,15시
72,ice5,아이스크림5,adult_male,39392,탱크보이,800,5.1,14시
72,ice5,아이스크림5,adult_female,39393,탱크보이,800,9.9,15시
72,beverage,음료,adult_female,39393,포카리스웨트,1800,3.2,15시
72,snack1,과자1,adult_female,39393,초코과자,1800,3.4,15시
72,ice2,아이스크림2,adult_female,39393,투게더,2500,13.5,15시
72,ice3,아이스크림3,adult_female,39394,구구콘,1200,9.9,19시
72,beverage,음료,adult_female,39394,파워에이드,1500,7.5,19시
72,ice5,아이스크림5,adult_female,39394,수박바,600,6.5,19시
72,snack1,과자1,adult_female,39394,포테이토칩,1500,7.8,19시
72,snack1,과자1,adult_male,39395,포테이토칩,1500,4.3,17시
72,beverage,음료,adult_male,39395,포카리스웨트,1800,5.0,17시
72,ice2,아이스크림2,adult_male,39395,나뚜루파인트,3000,8.4,17시
72,beverage,음료,adult_female,39396,아메리카노,2000,8.5,16시
72,ice3,아이스크림3,adult_female,39396,빵빠레,1400,8.8,16시
72,ice5,아이스크림5,adult_female,39396,카나페,1200,11.4,16시
72,ice6,아이스크림6,adult_female,39396,월드콘,1200,10.5,16시
72,beverage,음료,minor_male,39397,파워에이드,1500,5.9,18시
72,ice2,아이스크림2,minor_male,39398,아이스세트,2800,8.8,10시
72,ice5,아이스크림5,minor_female,39399,수박바,600,3.6,18시
72,ice2,아이스크림2,minor_female,39399,하겐다즈,3500,14.4,18시
72,ice6,아이스크림6,adult_male,39400,아이스샌드,1800,10.7,11시
72,snack1,과자1,minor_male,39401,새우과자,1500,5.2,14시
72,ice5,아이스크림5,minor_male,39401,카나페,1200,11.7,14시
72,ice4,아이스크림4,minor_male,39401,프리미엄하드,1800,14.0,14시
72,snack1,과자1,minor_male,39402,콘스낵,1200,8.0,13시
72,ice5,아이스크림5,minor_male,39402,탱크보이,800,4.2,13시
72,ice3,아이스크림3,minor_male,39402,메로나,600,6.8,13시
72,ice5,아이스크림5,adult_female,39404,수박바,600,11.6,18시
72,beverage,음료,adult_female,39404,포카리스웨트,1800,7.4,18시
72,snack2,과자2,adult_female,39404,짱구,500,10.8,18시
72,ice4,아이스크림4,minor_female,39405,아이스케이크,2500,10.8,15시
72,ice3,아이스크림3,minor_female,39405,빵빠레,1400,8.7,15시
72,snack1,과자1,minor_female,39405,콘스낵,1200,8.8,15시
72,beverage,음료,adult_female,39406,파워에이드,1500,7.1,18시
72,ice2,아이스크림2,adult_female,39406,하겐다즈,3500,12.2,18시
72,ice5,아이스크림5,minor_male,39408,설레임,1200,9.3,14시
72,ice3,아이스크림3,minor_male,39408,빵빠레,1400,10.5,14시
72,beverage,음료,adult_male,39409,포카리스웨트,1800,8.5,13시
72,ice1,아이스크림1,adult_male,39409,수박바,700,5.9,13시
72,ice4,아이스크림4,adult_male,39409,프리미엄하드,1800,16.3,13시
72,snack2,과자2,adult_male,39410,꼬깔콘,800,14.3,13시
72,beverage,음료,adult_male,39410,아메리카노,2000,7.7,13시
72,ice6,아이스크림6,adult_male,39410,월드콘,1200,14.3,13시
72,beverage,음료,adult_female,39411,커피,1500,6.6,17시
72,ice3,아이스크림3,adult_female,39411,빵빠레,1400,4.7,17시
72,ice2,아이스크림2,adult_female,39411,메로나4입,2400,7.0,17시
72,snack1,과자1,adult_female,39411,크래커,1200,6.8,17시
72,ice5,아이스크림5,minor_female,39412,수박바,600,10.9,15시
72,ice4,아이스크림4,minor_female,39412,프리미엄하드,1800,19.2,15시
72,ice3,아이스크림3,minor_female,39412,비비빅,1400,4.9,15시
72,ice3,아이스크림3,adult_female,39413,부라보콘,1200,5.7,19시
72,beverage,음료,adult_female,39413,포카리스웨트,1800,5.6,19시
72,ice4,아이스크림4,adult_female,39413,대용량아이스,1500,19.5,19시
72,ice5,아이스크림5,adult_female,39414,스크류바,600,7.4,14시
72,ice2,아이스크림2,adult_female,39414,메로나4입,2400,10.4,14시
72,snack2,과자2,minor_female,39415,꼬깔콘,800,15.1,13시
72,ice2,아이스크림2,minor_female,39415,메로나4입,2400,10.6,13시
72,ice1,아이스크림1,adult_male,39416,쮸쮸바,400,7.9,19시
72,ice2,아이스크림2,adult_male,39416,투게더,2500,7.2,19시
72,ice5,아이스크림5,adult_male,39416,탱크보이,800,7.2,19시
72,snack1,과자1,minor_male,39417,크래커,1200,3.4,16시
72,snack1,과자1,minor_male,39418,초코과자,1800,8.6,14시
72,ice2,아이스크림2,minor_male,39418,메로나4입,2400,6.5,14시
72,ice4,아이스크림4,adult_male,39419,아이스케이크,2500,13.0,17시
72,ice4,아이스크림4,minor_female,39420,아이스케이크,2500,12.3,14시
72,snack2,과자2,minor_female,39420,사탕,300,8.3,14시
72,ice5,아이스크림5,minor_female,39420,스크류바,600,4.9,14시
72,ice6,아이스크림6,minor_female,39420,아이스샌드,1800,18.7,14시
72,ice2,아이스크림2,minor_female,39420,아이스세트,2800,7.9,14시
72,ice3,아이스크림3,adult_female,39421,부라보콘,1200,8.9,12시
72,ice6,아이스크림6,adult_female,39421,빵빠레,1200,16.0,12시
72,ice5,아이스크림5,minor_female,39422,설레임,1200,9.2,11시
72,ice4,아이스크림4,minor_female,39422,대용량아이스,1500,13.2,11시
72,snack2,과자2,minor_female,39422,짱구,500,10.5,11시
72,snack1,과자1,minor_female,39422,새우과자,1500,3.2,11시
72,ice4,아이스크림4,minor_female,39423,아이스케이크,2500,15.4,15시
72,ice5,아이스크림5,minor_female,39423,카나페,1200,9.8,15시
72,snack2,과자2,minor_female,39423,꼬깔콘,800,12.7,15시
72,ice5,아이스크림5,adult_female,39424,탱크보이,800,3.7,13시
72,ice3,아이스크림3,adult_female,39424,구구콘,1200,8.9,13시
72,ice4,아이스크림4,adult_female,39424,프리미엄하드,1800,10.9,13시
72,beverage,음료,adult_female,39425,카페라떼,2000,4.5,19시
72,ice3,아이스크림3,adult_female,39425,비비빅,1400,5.9,19시
72,snack2,과자2,adult_female,39425,바나나킥,500,13.0,19시
72,ice2,아이스크림2,adult_female,39425,투게더,2500,12.6,19시
72,snack1,과자1,adult_male,39427,포테이토칩,1500,8.5,18시
72,ice2,아이스크림2,adult_male,39427,나뚜루파인트,3000,6.8,18시
72,ice6,아이스크림6,adult_male,39427,월드콘,1200,6.2,18시
72,snack2,과자2,minor_female,39428,사탕,300,17.4,14시
72,ice4,아이스크림4,minor_female,39428,프리미엄하드,1800,9.8,14시
72,snack1,과자1,minor_female,39428,새우과자,1500,5.9,14시
72,ice5,아이스크림5,minor_male,39429,탱크보이,800,4.4,18시
72,snack1,과자1,minor_male,39429,콘스낵,1200,7.5,18시
72,ice2,아이스크림2,minor_male,39429,아이스세트,2800,11.0,18시
72,ice2,아이스크림2,adult_male,39430,투게더,2500,13.3,13시
72,ice1,아이스크림1,adult_male,39430,죠스바,700,6.9,13시
72,ice6,아이스크림6,minor_male,39431,구구콘,1200,7.9,10시
72,ice5,아이스크림5,minor_male,39431,설레임,1200,4.5,10시
72,ice4,아이스크림4,minor_male,39431,아이스케이크,2500,12.4,10시
72,ice5,아이스크림5,adult_male,39432,수박바,600,10.1,18시
72,beverage,음료,adult_male,39432,파워에이드,1500,7.8,18시
72,ice5,아이스크림5,adult_male,39433,수박바,600,5.3,16시
72,ice1,아이스크림1,adult_male,39433,수박바,700,6.6,16시
72,ice5,아이스크림5,adult_female,39434,수박바,600,8.0,21시
72,ice5,아이스크림5,adult_female,39435,수박바,600,9.0,11시
72,ice4,아이스크림4,adult_female,39435,대용량아이스,1500,11.1,11시
72,ice6,아이스크림6,adult_male,39436,아이스샌드,1800,18.2,20시
72,ice6,아이스크림6,adult_male,39437,하드보스,1200,17.4,14시
72,snack1,과자1,adult_male,39437,초코과자,1800,3.0,14시
72,snack2,과자2,minor_female,39438,바나나킥,500,17.8,19시
72,ice4,아이스크림4,minor_female,39438,프리미엄하드,1800,13.5,19시
72,snack1,과자1,adult_male,39439,포테이토칩,1500,4.9,12시
72,ice6,아이스크림6,minor_male,39440,아이스샌드,1800,18.6,18시
72,ice4,아이스크림4,minor_male,39440,대용량아이스,1500,13.5,18시
72,beverage,음료,adult_female,39441,포카리스웨트,1800,5.7,12시
72,ice5,아이스크림5,adult_female,39441,수박바,600,8.3,12시
72,ice6,아이스크림6,adult_female,39441,구구콘,1200,11.7,12시
72,ice3,아이스크림3,adult_female,39442,비비빅,1400,11.3,15시
72,ice5,아이스크림5,adult_female,39442,스크류바,600,10.8,15시
72,ice6,아이스크림6,adult_female,39442,하드보스,1200,8.1,15시
72,ice5,아이스크림5,minor_male,39443,수박바,600,9.4,15시
72,ice6,아이스크림6,minor_male,39443,아이스샌드,1800,9.3,15시
72,ice1,아이스크림1,minor_male,39443,스크류바,600,7.7,15시
72,snack2,과자2,minor_male,39444,알감자,500,9.1,19시
72,snack1,과자1,minor_male,39444,포테이토칩,1500,5.3,19시
