에이전트ID,고객분류,고객분류명,구역ID,구역명,상품명,가격,체류시간,일차,시간대
37692,adult_male,성년 남성,premium,프리미엄,와인,25000,10.0,71,17시
37693,adult_male,성년 남성,frozen,냉동식품,냉동피자,8000,7.5,71,14시
37694,adult_male,성년 남성,beverage,음료,두유,1500,5.3,71,16시
37694,adult_male,성년 남성,daily,생활용품,세제,5000,5.2,71,16시
37695,adult_female,성년 여성,cosmetic,화장품,블러셔,14000,10.2,71,20시
37696,adult_female,성년 여성,beverage,음료,우유,1800,9.2,71,14시
37697,adult_female,성년 여성,daily,생활용품,칫솔,3000,4.8,71,17시
37698,adult_male,성년 남성,frozen,냉동식품,냉동피자,8000,7.8,71,15시
37698,adult_male,성년 남성,daily,생활용품,비누,2000,9.4,71,15시
37699,adult_female,성년 여성,premium,프리미엄,브랜디,42000,9.9,71,14시
37700,adult_female,성년 여성,beverage,음료,콜라,1500,8.2,71,20시
37700,adult_female,성년 여성,snack,과자/스낵,초코파이,2500,4.5,71,20시
37701,adult_male,성년 남성,beverage,음료,탄산수,1200,8.6,71,11시
37702,adult_female,성년 여성,bakery,베이커리,마카롱,5000,7.3,71,18시
37702,adult_female,성년 여성,daily,생활용품,세제,5000,7.2,71,18시
37703,adult_male,성년 남성,beverage,음료,에너지드링크,2200,6.8,71,13시
37703,adult_male,성년 남성,premium,프리미엄,수입와인,32000,9.1,71,13시
37703,adult_male,성년 남성,daily,생활용품,주방세제,4000,9.3,71,13시
37704,adult_female,성년 여성,cosmetic,화장품,컨실러,16000,7.4,71,19시
37705,adult_female,성년 여성,snack,과자/스낵,꼬깔콘,1200,5.9,71,12시
37706,adult_female,성년 여성,daily,생활용품,치약,3500,9.4,71,16시
37707,adult_female,성년 여성,daily,생활용품,주방세제,4000,6.1,71,21시
37707,adult_female,성년 여성,frozen,냉동식품,냉동새우,12000,8.1,71,21시
37708,minor_female,미성년 여성,beverage,음료,사이다,1500,4.0,71,13시
37709,adult_female,성년 여성,daily,생활용품,핸드크림,6000,6.9,71,13시
37710,adult_male,성년 남성,premium,프리미엄,샴페인,35000,9.2,71,16시
37711,minor_female,미성년 여성,snack,과자/스낵,빠다코코낫,1500,2.7,71,12시
37712,adult_female,성년 여성,frozen,냉동식품,어묵,3000,3.9,71,12시
37713,adult_female,성년 여성,bakery,베이커리,크로아상,3000,5.9,71,18시
37713,adult_female,성년 여성,daily,생활용품,세제,5000,4.1,71,18시
37714,adult_female,성년 여성,beverage,음료,우유,1800,5.2,71,16시
37716,minor_male,미성년 남성,snack,과자/스낵,허니버터칩,2000,3.1,71,16시
37716,minor_male,미성년 남성,beverage,음료,우유,1800,3.6,71,16시
37717,adult_female,성년 여성,cosmetic,화장품,마스카라,12000,10.0,71,17시
37718,adult_female,성년 여성,frozen,냉동식품,어묵,3000,6.6,71,18시
37718,adult_female,성년 여성,cosmetic,화장품,컨실러,16000,4.5,71,18시
37718,adult_female,성년 여성,daily,생활용품,핸드크림,6000,5.5,71,18시
37719,adult_female,성년 여성,beverage,음료,커피,2000,4.6,71,15시
37719,adult_female,성년 여성,frozen,냉동식품,냉동볶음밥,4500,6.7,71,15시
37720,adult_female,성년 여성,daily,생활용품,바디로션,8000,4.0,71,19시
37721,adult_female,성년 여성,frozen,냉동식품,냉동볶음밥,4500,9.6,71,11시
37722,adult_male,성년 남성,premium,프리미엄,프리미엄커피,12000,8.0,71,14시
37722,adult_male,성년 남성,cosmetic,화장품,블러셔,14000,10.1,71,14시
37723,adult_male,성년 남성,daily,생활용품,수건,5000,7.0,71,21시
37724,adult_female,성년 여성,frozen,냉동식품,냉동새우,12000,5.2,71,12시
37725,minor_male,미성년 남성,snack,과자/스낵,프링글스,2800,3.8,71,11시
37725,minor_male,미성년 남성,beverage,음료,두유,1500,2.0,71,11시
37726,adult_female,성년 여성,beverage,음료,커피,2000,6.7,71,15시
37726,adult_female,성년 여성,frozen,냉동식품,냉동라면,3500,8.0,71,15시
37727,adult_female,성년 여성,daily,생활용품,수건,5000,5.2,71,13시
37728,adult_female,성년 여성,cosmetic,화장품,BB크림,18000,8.2,71,21시
37728,adult_female,성년 여성,frozen,냉동식품,냉동피자,8000,7.5,71,21시
37728,adult_female,성년 여성,beverage,음료,녹차,1200,8.2,71,21시
37730,minor_female,미성년 여성,snack,과자/스낵,새우깡,1500,1.6,71,15시
37730,minor_female,미성년 여성,daily,생활용품,치약,3500,4.4,71,15시
37731,adult_male,성년 남성,daily,생활용품,칫솔,3000,6.5,71,17시
37731,adult_male,성년 남성,beverage,음료,콜라,1500,10.2,71,17시
37731,adult_male,성년 남성,snack,과자/스낵,초코파이,2500,6.0,71,17시
37732,adult_female,성년 여성,beverage,음료,녹차,1200,7.0,71,20시
37733,adult_female,성년 여성,snack,과자/스낵,프링글스,2800,8.6,71,10시
37734,adult_female,성년 여성,beverage,음료,이온음료,1800,7.2,71,20시
37734,adult_female,성년 여성,cosmetic,화장품,아이라이너,12000,8.9,71,20시
37735,adult_female,성년 여성,cosmetic,화장품,아이라이너,12000,5.2,71,19시
37735,adult_female,성년 여성,beverage,음료,두유,1500,10.2,71,19시
37736,adult_female,성년 여성,frozen,냉동식품,만두,5000,9.9,71,14시
37737,minor_male,미성년 남성,snack,과자/스낵,오레오,2200,4.9,71,17시
37738,adult_female,성년 여성,cosmetic,화장품,아이섀도,18000,7.6,71,16시
37738,adult_female,성년 여성,beverage,음료,녹차,1200,8.9,71,16시
37739,adult_male,성년 남성,beverage,음료,콜라,1500,7.1,71,13시
37740,minor_male,미성년 남성,beverage,음료,녹차,1200,4.5,71,13시
37741,adult_male,성년 남성,daily,생활용품,바디로션,8000,9.5,71,19시
37743,adult_male,성년 남성,frozen,냉동식품,군만두,6000,4.8,71,13시
37743,adult_male,성년 남성,premium,프리미엄,프리미엄커피,12000,6.0,71,13시
37743,adult_male,성년 남성,beverage,음료,커피,2000,6.4,71,13시
37744,adult_female,성년 여성,beverage,음료,이온음료,1800,8.7,71,15시
37744,adult_female,성년 여성,frozen,냉동식품,냉동새우,12000,8.1,71,15시
37745,minor_female,미성년 여성,snack,과자/스낵,초코파이,2500,2.7,71,20시
37747,minor_female,미성년 여성,bakery,베이커리,케이크,15000,3.7,71,20시
37747,minor_female,미성년 여성,snack,과자/스낵,포카칩,1800,3.5,71,20시
37748,adult_female,성년 여성,premium,프리미엄,수입초콜릿,15000,10.3,71,18시
37748,adult_female,성년 여성,bakery,베이커리,마카롱,5000,8.8,71,18시
37749,adult_female,성년 여성,beverage,음료,주스,2500,7.9,71,18시
37749,adult_female,성년 여성,frozen,냉동식품,어묵,3000,5.2,71,18시
37749,adult_female,성년 여성,cosmetic,화장품,마스카라,12000,10.2,71,18시
37750,minor_male,미성년 남성,frozen,냉동식품,냉동새우,12000,4.0,71,15시
37751,adult_female,성년 여성,premium,프리미엄,수입치즈,18000,6.1,71,18시
37751,adult_female,성년 여성,cosmetic,화장품,립밤,8000,6.1,71,18시
37753,adult_female,성년 여성,bakery,베이커리,케이크,15000,6.5,71,11시
37756,adult_male,성년 남성,beverage,음료,콜라,1500,9.2,71,17시
37756,adult_male,성년 남성,premium,프리미엄,수입치즈,18000,4.5,71,17시
37757,adult_female,성년 여성,daily,생활용품,세제,5000,5.5,71,12시
37757,adult_female,성년 여성,cosmetic,화장품,파운데이션,25000,5.8,71,12시
37760,adult_female,성년 여성,premium,프리미엄,브랜디,42000,7.1,71,11시
37763,adult_female,성년 여성,daily,생활용품,칫솔,3000,6.3,71,11시
37764,adult_female,성년 여성,frozen,냉동식품,냉동치킨,9000,9.4,71,19시
37764,adult_female,성년 여성,daily,생활용품,휴지,4500,6.8,71,19시
37764,adult_female,성년 여성,premium,프리미엄,브랜디,42000,9.2,71,19시
37767,minor_male,미성년 남성,snack,과자/스낵,젤리,1000,2.0,71,11시
37768,adult_female,성년 여성,daily,생활용품,수건,5000,7.8,71,16시
37769,adult_female,성년 여성,beverage,음료,커피,2000,7.0,71,11시
37770,adult_male,성년 남성,daily,생활용품,비누,2000,8.8,71,21시
37770,adult_male,성년 남성,frozen,냉동식품,냉동피자,8000,8.3,71,21시
37770,adult_male,성년 남성,premium,프리미엄,샴페인,35000,7.7,71,21시
37771,minor_female,미성년 여성,beverage,음료,녹차,1200,4.9,71,12시
37772,adult_female,성년 여성,daily,생활용품,수건,5000,6.2,71,15시
37772,adult_female,성년 여성,premium,프리미엄,위스키,45000,9.1,71,15시
37774,adult_male,성년 남성,frozen,냉동식품,군만두,6000,4.3,71,16시
37774,adult_male,성년 남성,beverage,음료,커피,2000,8.1,71,16시
37776,minor_male,미성년 남성,beverage,음료,두유,1500,4.6,71,19시
37777,adult_female,성년 여성,cosmetic,화장품,컨실러,16000,5.9,71,15시
37777,adult_female,성년 여성,beverage,음료,이온음료,1800,10.4,71,15시
37777,adult_female,성년 여성,frozen,냉동식품,냉동라면,3500,8.8,71,15시
37778,adult_male,성년 남성,daily,생활용품,샴푸,8000,6.1,71,12시
37778,adult_male,성년 남성,beverage,음료,사이다,1500,6.6,71,12시
37778,adult_male,성년 남성,snack,과자/스낵,사탕,800,5.1,71,12시
37780,adult_male,성년 남성,cosmetic,화장품,립밤,8000,5.3,71,17시
37781,minor_male,미성년 남성,beverage,음료,두유,1500,3.3,71,20시
37782,adult_male,성년 남성,frozen,냉동식품,냉동새우,12000,8.3,71,15시
37783,adult_female,성년 여성,premium,프리미엄,수입치즈,18000,8.3,71,19시
37784,adult_female,성년 여성,daily,생활용품,주방세제,4000,7.0,71,19시
37785,minor_female,미성년 여성,snack,과자/스낵,꼬깔콘,1200,4.2,71,14시
37786,adult_male,성년 남성,frozen,냉동식품,군만두,6000,6.7,71,21시
37788,adult_female,성년 여성,premium,프리미엄,수입과자,8000,7.3,71,21시
37788,adult_female,성년 여성,beverage,음료,우유,1800,6.8,71,21시
37789,adult_female,성년 여성,cosmetic,화장품,마스카라,12000,9.7,71,17시
37790,minor_female,미성년 여성,beverage,음료,에너지드링크,2200,3.4,71,20시
37791,adult_male,성년 남성,daily,생활용품,휴지,4500,6.9,71,15시
37792,adult_female,성년 여성,beverage,음료,커피,2000,8.9,71,18시
37792,adult_female,성년 여성,daily,생활용품,샴푸,8000,9.9,71,18시
37792,adult_female,성년 여성,bakery,베이커리,마카롱,5000,7.6,71,18시
37793,adult_female,성년 여성,cosmetic,화장품,컨실러,16000,6.5,71,15시
37793,adult_female,성년 여성,bakery,베이커리,소금빵,2000,9.5,71,15시
37793,adult_female,성년 여성,daily,생활용품,칫솔,3000,6.1,71,15시
37794,adult_female,성년 여성,beverage,음료,사이다,1500,9.2,71,11시
37796,adult_male,성년 남성,beverage,음료,콜라,1500,7.8,71,11시
37796,adult_male,성년 남성,daily,생활용품,주방세제,4000,9.5,71,11시
37796,adult_male,성년 남성,cosmetic,화장품,마스카라,12000,10.1,71,11시
37797,adult_female,성년 여성,premium,프리미엄,수입초콜릿,15000,4.6,71,16시
37797,adult_female,성년 여성,beverage,음료,에너지드링크,2200,8.9,71,16시
37797,adult_female,성년 여성,bakery,베이커리,케이크,15000,5.6,71,16시
37798,minor_male,미성년 남성,snack,과자/스낵,새우깡,1500,4.2,71,18시
37799,adult_female,성년 여성,cosmetic,화장품,아이라이너,12000,6.1,71,14시
37800,adult_female,성년 여성,frozen,냉동식품,어묵,3000,10.3,71,13시
37800,adult_female,성년 여성,snack,과자/스낵,꼬깔콘,1200,6.8,71,13시
37801,adult_female,성년 여성,cosmetic,화장품,파운데이션,25000,8.8,71,17시
37802,adult_male,성년 남성,daily,생활용품,세제,5000,8.7,71,17시
37802,adult_male,성년 남성,beverage,음료,탄산수,1200,7.2,71,17시
37802,adult_male,성년 남성,frozen,냉동식품,냉동피자,8000,9.5,71,17시
37804,adult_female,성년 여성,frozen,냉동식품,냉동피자,8000,4.2,71,18시
37804,adult_female,성년 여성,snack,과자/스낵,초코파이,2500,7.5,71,18시
37805,adult_male,성년 남성,premium,프리미엄,수입과자,8000,5.6,71,14시
37806,adult_male,성년 남성,premium,프리미엄,프리미엄커피,12000,9.9,71,20시
37806,adult_male,성년 남성,frozen,냉동식품,만두,5000,8.7,71,20시
37806,adult_male,성년 남성,daily,생활용품,핸드크림,6000,7.8,71,20시
37807,adult_female,성년 여성,beverage,음료,탄산수,1200,6.6,71,11시
37809,adult_female,성년 여성,frozen,냉동식품,아이스크림,2000,7.4,71,19시
37809,adult_female,성년 여성,snack,과자/스낵,허니버터칩,2000,7.6,71,19시
37813,adult_male,성년 남성,beverage,음료,사이다,1500,9.8,71,13시
37813,adult_male,성년 남성,premium,프리미엄,와인,25000,9.7,71,13시
37813,adult_male,성년 남성,frozen,냉동식품,냉동볶음밥,4500,8.0,71,13시
37814,adult_female,성년 여성,snack,과자/스낵,사탕,800,10.2,71,16시
37815,adult_female,성년 여성,premium,프리미엄,럼,28000,5.1,71,11시
37816,adult_male,성년 남성,premium,프리미엄,수입초콜릿,15000,8.4,71,12시
37817,adult_male,성년 남성,frozen,냉동식품,군만두,6000,7.7,71,15시
37817,adult_male,성년 남성,premium,프리미엄,수입과자,8000,7.8,71,15시
37818,adult_female,성년 여성,cosmetic,화장품,립밤,8000,6.4,71,21시
37818,adult_female,성년 여성,bakery,베이커리,에클레어,4000,6.8,71,21시
37819,adult_female,성년 여성,frozen,냉동식품,냉동피자,8000,8.5,71,19시
37821,adult_female,성년 여성,cosmetic,화장품,파운데이션,25000,4.7,71,17시
37822,adult_male,성년 남성,premium,프리미엄,브랜디,42000,9.3,71,16시
37822,adult_male,성년 남성,cosmetic,화장품,마스카라,12000,8.5,71,16시
37823,adult_male,성년 남성,cosmetic,화장품,아이라이너,12000,4.1,71,15시
37823,adult_male,성년 남성,snack,과자/스낵,새우깡,1500,6.9,71,15시
37824,adult_female,성년 여성,frozen,냉동식품,냉동피자,8000,10.3,71,12시
37825,adult_male,성년 남성,frozen,냉동식품,군만두,6000,10.2,71,18시
37825,adult_male,성년 남성,premium,프리미엄,위스키,45000,8.6,71,18시
37825,adult_male,성년 남성,beverage,음료,녹차,1200,9.2,71,18시
37826,adult_male,성년 남성,premium,프리미엄,럼,28000,9.5,71,10시
37826,adult_male,성년 남성,beverage,음료,탄산수,1200,5.7,71,10시
37826,adult_male,성년 남성,snack,과자/스낵,포카칩,1800,9.2,71,10시
37828,minor_male,미성년 남성,snack,과자/스낵,빠다코코낫,1500,4.9,71,12시
37829,adult_female,성년 여성,beverage,음료,두유,1500,9.7,71,14시
37829,adult_female,성년 여성,cosmetic,화장품,BB크림,18000,7.6,71,14시
37831,adult_female,성년 여성,cosmetic,화장품,BB크림,18000,4.1,71,15시
37832,adult_female,성년 여성,frozen,냉동식품,핫도그,2500,5.7,71,15시
37832,adult_female,성년 여성,premium,프리미엄,럼,28000,6.6,71,15시
37832,adult_female,성년 여성,snack,과자/스낵,허니버터칩,2000,3.9,71,15시
37833,adult_female,성년 여성,frozen,냉동식품,군만두,6000,5.2,71,12시
37833,adult_female,성년 여성,premium,프리미엄,프리미엄커피,12000,9.5,71,12시
37833,adult_female,성년 여성,snack,과자/스낵,젤리,1000,4.2,71,12시
37834,adult_female,성년 여성,cosmetic,화장품,아이섀도,18000,5.7,71,20시
37837,adult_male,성년 남성,beverage,음료,에너지드링크,2200,8.6,71,13시
37838,minor_male,미성년 남성,snack,과자/스낵,오레오,2200,4.4,71,12시
37838,minor_male,미성년 남성,beverage,음료,녹차,1200,2.0,71,12시
37838,minor_male,미성년 남성,premium,프리미엄,럼,28000,2.1,71,12시
37839,adult_male,성년 남성,frozen,냉동식품,군만두,6000,4.6,71,17시
37839,adult_male,성년 남성,premium,프리미엄,수입과자,8000,9.2,71,17시
37840,adult_male,성년 남성,snack,과자/스낵,포카칩,1800,6.3,71,12시
37841,adult_male,성년 남성,daily,생활용품,휴지,4500,5.1,71,21시
37841,adult_male,성년 남성,premium,프리미엄,프리미엄커피,12000,7.0,71,21시
37841,adult_male,성년 남성,snack,과자/스낵,사탕,800,7.0,71,21시
37842,adult_female,성년 여성,snack,과자/스낵,젤리,1000,10.0,71,11시
37843,minor_male,미성년 남성,snack,과자/스낵,오레오,2200,5.1,71,13시
37843,minor_male,미성년 남성,beverage,음료,탄산수,1200,3.2,71,13시
37844,adult_female,성년 여성,premium,프리미엄,브랜디,42000,6.3,71,18시
37845,adult_female,성년 여성,frozen,냉동식품,냉동라면,3500,7.8,71,16시
37845,adult_female,성년 여성,snack,과자/스낵,빠다코코낫,1500,9.9,71,16시
37846,adult_female,성년 여성,beverage,음료,커피,2000,6.5,71,20시
37847,adult_female,성년 여성,daily,생활용품,샴푸,8000,7.6,71,15시
